Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,dataset
Air India,2019-05-21,Delhi,Cochin,DEL → CCU → BOM → COK,2022-01-05 06:50:00,2022-05-22 07:40:00,24h 50m,2 stops,No info,,test
Jet Airways,2019-06-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 18:55:00,2022-05-07 04:40:00,9h 45m,1 stop,In-flight meal not included,,test
Jet Airways,2019-03-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 13:00:00,2022-06-04 04:25:00,15h 25m,1 stop,No info,,test
SpiceJet,2019-05-15,Delhi,Cochin,DEL → PNQ → COK,2022-01-05 08:45:00,2022-01-05 13:15:00,4h 30m,1 stop,No info,,test
Jet Airways,2019-09-05,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 05:30:00,2022-05-10 04:25:00,22h 55m,2 stops,No info,,test
IndiGo,2019-06-04,Delhi,Cochin,DEL → COK,2022-01-05 05:35:00,2022-01-05 08:50:00,3h 15m,non-stop,No info,,test
Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 16:55:00,2022-01-05 22:35:00,5h 40m,1 stop,No info,,test
SpiceJet,2019-01-06,Chennai,Kolkata,MAA → CCU,2022-01-05 08:20:00,2022-01-05 10:35:00,2h 15m,non-stop,No info,,test
IndiGo,2019-03-24,Banglore,New Delhi,BLR → DEL,2022-01-05 18:55:00,2022-01-05 21:45:00,2h 50m,non-stop,No info,,test
Air India,2019-03-21,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 12:00:00,2022-01-05 19:15:00,7h 15m,2 stops,No info,,test
Multiple carriers,2019-09-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 17:45:00,2022-06-10 01:30:00,7h 45m,1 stop,No info,,test
Air India,2019-03-24,Banglore,New Delhi,BLR → DEL,2022-01-05 21:10:00,2022-01-05 23:55:00,2h 45m,non-stop,No info,,test
Jet Airways,2019-01-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 16:30:00,2022-05-02 10:05:00,17h 35m,1 stop,No info,,test
IndiGo,2019-09-05,Delhi,Cochin,DEL → BOM → COK,2022-01-05 16:00:00,2022-01-05 21:00:00,5h,1 stop,No info,,test
Jet Airways,2019-05-15,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 08:25:00,2022-01-05 23:35:00,15h 10m,1 stop,In-flight meal not included,,test
Multiple carriers,2019-12-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:35:00,2022-01-05 19:00:00,8h 25m,1 stop,No info,,test
IndiGo,2019-04-21,Banglore,Delhi,BLR → DEL,2022-01-05 22:10:00,2022-04-22 01:00:00,2h 50m,non-stop,No info,,test
SpiceJet,2019-12-05,Chennai,Kolkata,MAA → CCU,2022-01-05 17:45:00,2022-01-05 20:05:00,2h 20m,non-stop,No check-in baggage included,,test
Jet Airways,2019-06-24,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-01-05 19:00:00,9h,1 stop,No info,,test
IndiGo,2019-04-15,Delhi,Cochin,DEL → MAA → COK,2022-01-05 02:00:00,2022-01-05 07:25:00,5h 25m,1 stop,No info,,test
IndiGo,2019-05-21,Kolkata,Banglore,CCU → GAU → BLR,2022-01-05 15:10:00,2022-01-05 20:50:00,5h 40m,1 stop,No info,,test
IndiGo,2019-05-21,Banglore,Delhi,BLR → DEL,2022-01-05 23:30:00,2022-05-22 02:20:00,2h 50m,non-stop,No info,,test
Jet Airways,2019-03-21,Delhi,Cochin,DEL → BDQ → BOM → COK,2022-01-05 18:25:00,2022-03-22 04:25:00,10h,2 stops,No info,,test
Jet Airways,2019-03-06,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 09:40:00,2022-01-05 19:00:00,9h 20m,2 stops,In-flight meal not included,,test
Jet Airways,2019-06-05,Banglore,Delhi,BLR → DEL,2022-01-05 07:10:00,2022-01-05 10:10:00,3h,non-stop,In-flight meal not included,,test
Air India,2019-06-03,Banglore,New Delhi,BLR → BOM → UDR → DEL,2022-01-05 06:45:00,2022-03-07 16:30:00,33h 45m,2 stops,No info,,test
SpiceJet,2019-06-05,Banglore,Delhi,BLR → DEL,2022-01-05 21:10:00,2022-05-07 00:05:00,2h 55m,non-stop,No info,,test
IndiGo,2019-06-24,Delhi,Cochin,DEL → BOM → COK,2022-01-05 15:00:00,2022-06-25 01:30:00,10h 30m,1 stop,No info,,test
Jet Airways,2019-05-24,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 14:05:00,2022-01-05 20:45:00,6h 40m,1 stop,No info,,test
Jet Airways,2019-01-03,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 07:00:00,2022-01-05 19:10:00,12h 10m,1 stop,1 Long layover,,test
SpiceJet,2019-01-06,Banglore,Delhi,BLR → DEL,2022-01-05 05:55:00,2022-01-05 08:35:00,2h 40m,non-stop,No check-in baggage included,,test
Air India,2019-03-21,Banglore,New Delhi,BLR → BBI → DEL,2022-01-05 09:30:00,2022-01-05 16:20:00,6h 50m,1 stop,No info,,test
Vistara,2019-06-18,Banglore,Delhi,BLR → DEL,2022-01-05 19:30:00,2022-01-05 22:15:00,2h 45m,non-stop,No info,,test
IndiGo,2019-03-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 16:00:00,2022-01-05 21:00:00,5h,1 stop,No info,,test
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,2022-01-05 02:15:00,2022-01-05 19:00:00,16h 45m,1 stop,In-flight meal not included,,test
Jet Airways,2019-06-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 06:30:00,2022-01-05 19:50:00,13h 20m,1 stop,No info,,test
IndiGo,2019-06-03,Delhi,Cochin,DEL → MAA → COK,2022-01-05 07:20:00,2022-01-05 12:30:00,5h 10m,1 stop,No info,,test
Jet Airways,2019-03-05,Mumbai,Hyderabad,BOM → HYD,2022-01-05 07:05:00,2022-01-05 08:30:00,1h 25m,non-stop,No info,,test
Jet Airways,2019-12-06,Delhi,Cochin,DEL → ATQ → BOM → COK,2022-01-05 20:00:00,2022-06-13 04:25:00,8h 25m,2 stops,No info,,test
Vistara,2019-09-04,Banglore,Delhi,BLR → DEL,2022-01-05 17:00:00,2022-01-05 19:35:00,2h 35m,non-stop,No info,,test
Jet Airways,2019-01-04,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 20:25:00,2022-04-02 19:10:00,22h 45m,1 stop,No info,,test
Air India,2019-06-03,Mumbai,Hyderabad,BOM → VGA → TIR → HYD,2022-01-05 08:00:00,2022-01-05 18:10:00,10h 10m,2 stops,No info,,test
IndiGo,2019-05-18,Banglore,Delhi,BLR → DEL,2022-01-05 06:05:00,2022-01-05 08:50:00,2h 45m,non-stop,No info,,test
Jet Airways,2019-09-03,Delhi,Cochin,DEL → DED → BOM → COK,2022-01-05 16:50:00,2022-03-11 04:25:00,35h 35m,2 stops,In-flight meal not included,,test
Jet Airways,2019-03-21,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 07:00:00,2022-01-05 18:25:00,11h 25m,1 stop,In-flight meal not included,,test
Vistara,2019-06-24,Banglore,Delhi,BLR → DEL,2022-01-05 19:30:00,2022-01-05 22:15:00,2h 45m,non-stop,No info,,test
Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 09:15:00,2022-01-05 19:00:00,9h 45m,1 stop,No info,,test
IndiGo,2019-03-04,Kolkata,Banglore,CCU → BLR,2022-01-05 14:25:00,2022-01-05 16:55:00,2h 30m,non-stop,No info,,test
Air India,2019-09-05,Mumbai,Hyderabad,BOM → HYD,2022-01-05 06:20:00,2022-01-05 07:40:00,1h 20m,non-stop,No info,,test
Air India,2019-12-06,Kolkata,Banglore,CCU → DEL → AMD → BLR,2022-01-05 07:00:00,2022-06-13 05:25:00,22h 25m,2 stops,No info,,test
Multiple carriers,2019-12-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:30:00,2022-01-05 19:15:00,11h 45m,1 stop,No info,,test
IndiGo,2019-06-06,Mumbai,Hyderabad,BOM → HYD,2022-01-05 16:55:00,2022-01-05 18:25:00,1h 30m,non-stop,No info,,test
Jet Airways,2019-05-18,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 09:40:00,2022-05-19 04:25:00,18h 45m,2 stops,No info,,test
Air India,2019-06-03,Mumbai,Hyderabad,BOM → HYD,2022-01-05 13:55:00,2022-01-05 15:25:00,1h 30m,non-stop,No info,,test
Jet Airways,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 20:00:00,2022-06-10 09:20:00,13h 20m,1 stop,No info,,test
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 20:00:00,2022-05-10 08:15:00,12h 15m,1 stop,No info,,test
IndiGo,2019-06-15,Kolkata,Banglore,CCU → BLR,2022-01-05 11:30:00,2022-01-05 14:05:00,2h 35m,non-stop,No info,,test
IndiGo,2019-05-24,Delhi,Cochin,DEL → BOM → COK,2022-01-05 16:00:00,2022-05-25 01:30:00,9h 30m,1 stop,No info,,test
Jet Airways,2019-03-15,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 22:50:00,2022-03-16 23:00:00,24h 10m,1 stop,In-flight meal not included,,test
IndiGo,2019-06-04,Kolkata,Banglore,CCU → HYD → BLR,2022-01-05 15:15:00,2022-01-05 20:05:00,4h 50m,1 stop,No info,,test
Vistara,2019-03-15,Banglore,New Delhi,BLR → AMD → DEL,2022-01-05 06:40:00,2022-01-05 21:55:00,15h 15m,1 stop,No info,,test
Air Asia,2019-04-15,Banglore,Delhi,BLR → DEL,2022-01-05 04:55:00,2022-01-05 07:45:00,2h 50m,non-stop,No info,,test
Air India,2019-01-04,Kolkata,Banglore,CCU → DEL → VGA → BLR,2022-01-05 10:00:00,2022-04-02 10:00:00,24h,2 stops,No info,,test
Jet Airways,2019-12-05,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 17:00:00,2022-05-13 19:10:00,26h 10m,1 stop,No info,,test
IndiGo,2019-06-15,Banglore,Delhi,BLR → DEL,2022-01-05 22:10:00,2022-06-16 01:00:00,2h 50m,non-stop,No info,,test
Jet Airways,2019-06-15,Banglore,Delhi,BLR → DEL,2022-01-05 07:10:00,2022-01-05 10:10:00,3h,non-stop,No info,,test
Air Asia,2019-05-18,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 07:35:00,2022-01-05 23:30:00,15h 55m,1 stop,No info,,test
Multiple carriers,2019-03-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:00:00,2022-01-05 18:50:00,11h 50m,1 stop,No info,,test
IndiGo,2019-03-06,Chennai,Kolkata,MAA → CCU,2022-01-05 11:35:00,2022-01-05 14:00:00,2h 25m,non-stop,No info,,test
Multiple carriers,2019-06-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 11:40:00,2022-01-05 21:00:00,9h 20m,1 stop,No info,,test
Vistara,2019-03-27,Delhi,Cochin,DEL → COK,2022-01-05 14:55:00,2022-01-05 17:50:00,2h 55m,non-stop,No info,,test
Jet Airways,2019-03-21,Mumbai,Hyderabad,BOM → HYD,2022-01-05 10:20:00,2022-01-05 11:50:00,1h 30m,non-stop,In-flight meal not included,,test
Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 17:00:00,2022-06-28 01:30:00,8h 30m,1 stop,No info,,test
Vistara,2019-03-24,Banglore,New Delhi,BLR → DEL,2022-01-05 09:50:00,2022-01-05 12:35:00,2h 45m,non-stop,No info,,test
Air India,2019-05-24,Kolkata,Banglore,CCU → BBI → BOM → BLR,2022-01-05 12:00:00,2022-05-25 11:10:00,23h 10m,2 stops,No info,,test
IndiGo,2019-06-21,Banglore,Delhi,BLR → DEL,2022-01-05 10:10:00,2022-01-05 13:00:00,2h 50m,non-stop,No info,,test
Jet Airways,2019-06-24,Delhi,Cochin,DEL → LKO → BOM → COK,2022-01-05 11:45:00,2022-06-25 12:35:00,24h 50m,2 stops,No info,,test
IndiGo,2019-09-04,Banglore,Delhi,BLR → DEL,2022-01-05 00:30:00,2022-01-05 03:25:00,2h 55m,non-stop,No info,,test
GoAir,2019-06-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:00:00,2022-01-05 12:55:00,5h 55m,1 stop,No info,,test
Jet Airways,2019-06-03,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 16:55:00,2022-03-07 07:40:00,14h 45m,1 stop,No info,,test
Multiple carriers,2019-09-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 04:00:00,2022-01-05 19:45:00,15h 45m,1 stop,No info,,test
Multiple carriers,2019-06-15,Delhi,Cochin,DEL → BOM → COK,2022-01-05 09:15:00,2022-01-05 19:00:00,9h 45m,1 stop,No info,,test
Jet Airways,2019-12-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 08:25:00,2022-01-05 16:20:00,7h 55m,1 stop,No info,,test
Multiple carriers,2019-06-15,Delhi,Cochin,DEL → BOM → COK,2022-01-05 12:50:00,2022-01-05 19:15:00,6h 25m,1 stop,No info,,test
Air India,2019-06-21,Kolkata,Banglore,CCU → BLR,2022-01-05 20:45:00,2022-01-05 23:20:00,2h 35m,non-stop,No info,,test
Jet Airways,2019-01-06,Banglore,Delhi,BLR → DEL,2022-01-05 11:10:00,2022-01-05 14:05:00,2h 55m,non-stop,No info,,test
Jet Airways,2019-09-05,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 05:30:00,2022-05-10 04:25:00,22h 55m,2 stops,No info,,test
Air India,2019-06-27,Delhi,Cochin,DEL → BLR → COK,2022-01-05 17:40:00,2022-06-28 08:15:00,14h 35m,1 stop,No info,,test
Jet Airways,2019-01-05,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 20:25:00,2022-05-02 09:45:00,13h 20m,1 stop,In-flight meal not included,,test
Jet Airways,2019-03-21,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 11:40:00,2022-01-05 18:25:00,6h 45m,1 stop,In-flight meal not included,,test
Jet Airways,2019-05-21,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 06:30:00,2022-05-22 04:40:00,22h 10m,1 stop,No info,,test
Jet Airways,2019-05-21,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 14:05:00,2022-05-22 12:00:00,21h 55m,1 stop,In-flight meal not included,,test
Air India,2019-06-03,Mumbai,Hyderabad,BOM → BLR → HYD,2022-01-05 16:40:00,2022-03-07 09:15:00,16h 35m,1 stop,No info,,test
Vistara,2019-05-21,Banglore,Delhi,BLR → DEL,2022-01-05 21:00:00,2022-01-05 23:50:00,2h 50m,non-stop,No info,,test
Jet Airways,2019-01-04,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 20:00:00,2022-04-02 09:20:00,13h 20m,1 stop,In-flight meal not included,,test
Jet Airways,2019-06-15,Mumbai,Hyderabad,BOM → HYD,2022-01-05 07:05:00,2022-01-05 08:30:00,1h 25m,non-stop,No info,,test
SpiceJet,2019-12-06,Banglore,Delhi,BLR → DEL,2022-01-05 21:10:00,2022-06-13 00:05:00,2h 55m,non-stop,No check-in baggage included,,test
Air India,2019-09-03,Delhi,Cochin,DEL → CCU → BOM → COK,2022-01-05 06:50:00,2022-03-10 19:15:00,36h 25m,2 stops,No info,,test
Air India,2019-05-21,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 12:00:00,2022-01-05 19:15:00,7h 15m,2 stops,No info,,test
IndiGo,2019-06-15,Delhi,Cochin,DEL → HYD → COK,2022-01-05 07:35:00,2022-01-05 12:10:00,4h 35m,1 stop,No info,,test
Multiple carriers,2019-03-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 04:55:00,2022-01-05 19:00:00,14h 5m,1 stop,No info,,test
Air Asia,2019-03-24,Kolkata,Banglore,CCU → BBI → BLR,2022-01-05 07:45:00,2022-01-05 11:30:00,3h 45m,1 stop,No info,,test
SpiceJet,2019-03-03,Mumbai,Hyderabad,BOM → HYD,2022-01-05 22:45:00,2022-03-04 00:10:00,1h 25m,non-stop,No info,,test
IndiGo,2019-04-15,Delhi,Cochin,DEL → COK,2022-01-05 05:35:00,2022-01-05 08:50:00,3h 15m,non-stop,No info,,test
Jet Airways,2019-09-05,Banglore,Delhi,BLR → DEL,2022-01-05 17:45:00,2022-01-05 20:45:00,3h,non-stop,No info,,test
Air India,2019-03-06,Chennai,Kolkata,MAA → CCU,2022-01-05 11:40:00,2022-01-05 13:55:00,2h 15m,non-stop,No info,,test
Jet Airways,2019-09-05,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 16:30:00,2022-05-10 12:00:00,19h 30m,1 stop,In-flight meal not included,,test
Multiple carriers,2019-01-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-01-05 19:00:00,9h,1 stop,No info,,test
Multiple carriers,2019-05-15,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:30:00,2022-01-05 19:15:00,11h 45m,1 stop,No info,,test
Multiple carriers,2019-06-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:00:00,2022-01-05 13:20:00,6h 20m,1 stop,No info,,test
Jet Airways,2019-12-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-06-13 12:35:00,26h 35m,1 stop,In-flight meal not included,,test
Multiple carriers,2019-06-27,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:00:00,2022-01-05 21:00:00,14h,1 stop,No info,,test
Air India,2019-05-15,Delhi,Cochin,DEL → HYD → BOM → COK,2022-01-05 17:15:00,2022-05-16 19:15:00,26h,2 stops,No info,,test
Jet Airways,2019-03-05,Banglore,Delhi,BLR → DEL,2022-01-05 07:10:00,2022-01-05 10:10:00,3h,non-stop,In-flight meal not included,,test
Jet Airways,2019-09-05,Delhi,Cochin,DEL → BOM → COK,2022-01-05 22:50:00,2022-05-10 19:00:00,20h 10m,1 stop,No info,,test
Air Asia,2019-01-06,Kolkata,Banglore,CCU → BLR,2022-01-05 19:55:00,2022-01-05 22:25:00,2h 30m,non-stop,No info,,test
Jet Airways,2019-12-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-01-05 19:00:00,9h,1 stop,In-flight meal not included,,test
Multiple carriers,2019-03-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:20:00,2022-01-05 18:50:00,8h 30m,1 stop,No info,,test
Multiple carriers,2019-05-15,Delhi,Cochin,DEL → BOM → COK,2022-01-05 04:55:00,2022-01-05 19:15:00,14h 20m,1 stop,No info,,test
GoAir,2019-03-24,Banglore,New Delhi,BLR → DEL,2022-01-05 20:55:00,2022-01-05 23:50:00,2h 55m,non-stop,No info,,test
Air Asia,2019-06-05,Kolkata,Banglore,CCU → BLR,2022-01-05 22:50:00,2022-05-07 01:20:00,2h 30m,non-stop,No info,,test
IndiGo,2019-01-05,Kolkata,Banglore,CCU → BLR,2022-01-05 14:25:00,2022-01-05 16:55:00,2h 30m,non-stop,No info,,test
IndiGo,2019-06-24,Delhi,Cochin,DEL → HYD → COK,2022-01-05 06:50:00,2022-01-05 22:30:00,15h 40m,1 stop,No info,,test
IndiGo,2019-09-06,Delhi,Cochin,DEL → HYD → COK,2022-01-05 11:55:00,2022-01-05 22:30:00,10h 35m,1 stop,No info,,test
SpiceJet,2019-05-15,Mumbai,Hyderabad,BOM → HYD,2022-01-05 05:45:00,2022-01-05 07:15:00,1h 30m,non-stop,No check-in baggage included,,test
Air India,2019-05-18,Banglore,Delhi,BLR → DEL,2022-01-05 21:05:00,2022-01-05 23:55:00,2h 50m,non-stop,No info,,test
SpiceJet,2019-06-05,Mumbai,Hyderabad,BOM → HYD,2022-01-05 13:15:00,2022-01-05 14:45:00,1h 30m,non-stop,No check-in baggage included,,test
IndiGo,2019-03-06,Delhi,Cochin,DEL → COK,2022-01-05 21:05:00,2022-06-04 00:20:00,3h 15m,non-stop,No info,,test
SpiceJet,2019-01-04,Mumbai,Hyderabad,BOM → HYD,2022-01-05 22:45:00,2022-04-02 00:15:00,1h 30m,non-stop,No info,,test
Multiple carriers Premium economy,2019-03-21,Delhi,Cochin,DEL → BOM → COK,2022-01-05 17:45:00,2022-03-22 01:35:00,7h 50m,1 stop,No info,,test
IndiGo,2019-06-27,Banglore,Delhi,BLR → DEL,2022-01-05 20:00:00,2022-01-05 22:50:00,2h 50m,non-stop,No info,,test
Jet Airways,2019-06-27,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 23:05:00,2022-06-28 19:00:00,19h 55m,2 stops,No info,,test
Multiple carriers,2019-06-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 06:00:00,2022-01-05 18:50:00,12h 50m,1 stop,No info,,test
Jet Airways,2019-12-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 14:05:00,2022-06-13 12:00:00,21h 55m,1 stop,No info,,test
IndiGo,2019-03-03,Banglore,New Delhi,BLR → DEL,2022-01-05 18:55:00,2022-01-05 21:45:00,2h 50m,non-stop,No info,,test
Vistara,2019-09-06,Delhi,Cochin,DEL → COK,2022-01-05 06:00:00,2022-01-05 09:10:00,3h 10m,non-stop,No info,,test
IndiGo,2019-06-05,Mumbai,Hyderabad,BOM → HYD,2022-01-05 16:55:00,2022-01-05 18:25:00,1h 30m,non-stop,No info,,test
SpiceJet,2019-12-06,Kolkata,Banglore,CCU → IXB → BLR,2022-01-05 11:15:00,2022-01-05 18:30:00,7h 15m,1 stop,No info,,test
IndiGo,2019-03-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 11:30:00,2022-03-04 01:35:00,14h 5m,1 stop,No info,,test
Multiple carriers,2019-06-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:05:00,2022-01-05 19:15:00,12h 10m,1 stop,No info,,test
Vistara,2019-09-05,Banglore,Delhi,BLR → DEL,2022-01-05 11:30:00,2022-01-05 14:20:00,2h 50m,non-stop,No info,,test
IndiGo,2019-03-24,Banglore,New Delhi,BLR → DEL,2022-01-05 08:30:00,2022-01-05 11:30:00,3h,non-stop,No info,,test
IndiGo,2019-09-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:35:00,2022-01-05 15:35:00,5h,1 stop,No info,,test
Multiple carriers,2019-01-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 15:15:00,2022-06-02 01:30:00,10h 15m,1 stop,No info,,test
IndiGo,2019-01-04,Banglore,Delhi,BLR → DEL,2022-01-05 23:30:00,2022-04-02 02:20:00,2h 50m,non-stop,No info,,test
Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,2022-01-05 09:15:00,2022-01-05 19:15:00,10h,1 stop,No info,,test
Jet Airways,2019-12-06,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 20:00:00,2022-06-13 18:15:00,22h 15m,1 stop,In-flight meal not included,,test
Multiple carriers,2019-05-15,Delhi,Cochin,DEL → BOM → COK,2022-01-05 17:45:00,2022-05-16 01:30:00,7h 45m,1 stop,No info,,test
Jet Airways,2019-06-06,Mumbai,Hyderabad,BOM → HYD,2022-01-05 07:05:00,2022-01-05 08:30:00,1h 25m,non-stop,No info,,test
IndiGo,2019-01-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 16:00:00,2022-06-02 01:30:00,9h 30m,1 stop,No info,,test
Jet Airways,2019-01-04,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 16:30:00,2022-04-02 09:20:00,16h 50m,1 stop,In-flight meal not included,,test
Jet Airways,2019-03-21,Delhi,Cochin,DEL → BOM → COK,2022-01-05 07:05:00,2022-01-05 18:50:00,11h 45m,1 stop,In-flight meal not included,,test
Jet Airways,2019-09-04,Delhi,Cochin,DEL → IDR → BOM → COK,2022-01-05 21:25:00,2022-04-10 19:00:00,21h 35m,2 stops,No info,,test
Jet Airways,2019-01-04,Mumbai,Hyderabad,BOM → HYD,2022-01-05 07:05:00,2022-01-05 08:30:00,1h 25m,non-stop,In-flight meal not included,,test
Jet Airways,2019-06-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 18:15:00,2022-06-07 04:25:00,10h 10m,1 stop,No info,,test
Multiple carriers,2019-05-27,Delhi,Cochin,DEL → IDR → BOM → COK,2022-01-05 15:05:00,2022-05-28 01:30:00,10h 25m,2 stops,No info,,test
Jet Airways,2019-06-04,Banglore,Delhi,BLR → DEL,2022-01-05 17:45:00,2022-01-05 20:45:00,3h,non-stop,In-flight meal not included,,test
Jet Airways,2019-06-24,Delhi,Cochin,DEL → JAI → BOM → COK,2022-01-05 09:40:00,2022-01-05 19:00:00,9h 20m,2 stops,In-flight meal not included,,test
Jet Airways,2019-01-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 20:55:00,2022-06-02 19:00:00,22h 5m,1 stop,No info,,test
Jet Airways,2019-09-06,Banglore,Delhi,BLR → DEL,2022-01-05 07:10:00,2022-01-05 10:10:00,3h,non-stop,No info,,test
Air India,2019-05-18,Kolkata,Banglore,CCU → IXR → DEL → BLR,2022-01-05 05:50:00,2022-01-05 23:15:00,17h 25m,2 stops,No info,,test
Air India,2019-12-03,Banglore,New Delhi,BLR → BOM → IXC → DEL,2022-01-05 06:45:00,2022-03-13 13:55:00,31h 10m,2 stops,No info,,test
Jet Airways,2019-03-03,Delhi,Cochin,DEL → BOM → COK,2022-01-05 23:05:00,2022-03-04 04:25:00,5h 20m,1 stop,No info,,test
Air India,2019-09-05,Kolkata,Banglore,CCU → BBI → BOM → BLR,2022-01-05 12:00:00,2022-05-10 11:10:00,23h 10m,2 stops,No info,,test
Jet Airways,2019-01-05,Kolkata,Banglore,CCU → DEL → BLR,2022-01-05 20:25:00,2022-05-02 18:00:00,21h 35m,1 stop,No info,,test
Jet Airways,2019-06-24,Delhi,Cochin,DEL → AMD → BOM → COK,2022-01-05 19:10:00,2022-06-25 12:35:00,17h 25m,2 stops,No info,,test
Air India,2019-06-03,Delhi,Cochin,DEL → HYD → MAA → COK,2022-01-05 09:45:00,2022-03-07 09:25:00,23h 40m,2 stops,No info,,test
SpiceJet,2019-03-18,Kolkata,Banglore,CCU → BLR,2022-01-05 17:15:00,2022-01-05 19:45:00,2h 30m,non-stop,No info,,test
Air India,2019-01-03,Banglore,New Delhi,BLR → BBI → DEL,2022-01-05 09:30:00,2022-01-05 16:20:00,6h 50m,1 stop,No info,,test
Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,2022-01-05 21:10:00,2022-03-25 04:45:00,7h 35m,1 stop,In-flight meal not included,,test
Jet Airways,2019-03-15,Banglore,New Delhi,BLR → BOM → DEL,2022-01-05 08:55:00,2022-03-16 09:00:00,24h 5m,1 stop,In-flight meal not included,,test
Jet Airways,2019-06-06,Banglore,Delhi,BLR → DEL,2022-01-05 08:20:00,2022-01-05 11:20:00,3h,non-stop,No info,,test
Air India,2019-09-04,Delhi,Cochin,DEL → BOM → COK,2022-01-05 10:00:00,2022-01-05 19:15:00,9h 15m,1 stop,No info,,test
IndiGo,2019-01-06,Delhi,Cochin,DEL → BOM → COK,2022-01-05 06:40:00,2022-01-05 21:00:00,14h 20m,1 stop,No info,,test
Air Asia,2019-05-27,Kolkata,Banglore,CCU → BLR,2022-01-05 19:55:00,2022-01-05 22:25:00,2h 30m,non-stop,No info,,test
